Sender,Receiver,score,Ligand,Receptor
Macrophage,Endothelial,6.5910063363724355e-06,LAMA2,ITGA6
Malignant,Endothelial,2.9182844663734037e-07,LAMA2,ITGA6
Stroma,Endothelial,3.085235451339561e-06,LAMA2,ITGA6
Tcell,Endothelial,7.317145284907119e-07,LAMA2,ITGA6
Bcell,Macrophage,0.0,LAMA2,ITGA6
Endothelial,Macrophage,3.7770439568417985e-06,LAMA2,ITGA6
Macrophage,Macrophage,1.7714960070778794e-05,LAMA2,ITGA6
Malignant,Macrophage,7.11772535760386e-07,LAMA2,ITGA6
Stroma,Macrophage,8.302604214524343e-07,LAMA2,ITGA6
Tcell,Macrophage,1.9894365779482267e-06,LAMA2,ITGA6
Bcell,Malignant,9.280836398636747e-07,LAMA2,ITGA6
Endothelial,Malignant,6.884227884001767e-07,LAMA2,ITGA6
Macrophage,Malignant,2.4581828261627897e-07,LAMA2,ITGA6
Malignant,Malignant,2.1917915782668633e-06,LAMA2,ITGA6
Stroma,Malignant,7.032866845469191e-07,LAMA2,ITGA6
Tcell,Malignant,2.142969655739227e-08,LAMA2,ITGA6
Bcell,Stroma,0.0,LAMA2,ITGA6
Endothelial,Stroma,2.0234680545874797e-06,LAMA2,ITGA6
Macrophage,Stroma,1.5622359022505336e-06,LAMA2,ITGA6
Malignant,Stroma,5.263231068545772e-07,LAMA2,ITGA6
Stroma,Stroma,9.686043488093293e-06,LAMA2,ITGA6
Tcell,Stroma,0.0,LAMA2,ITGA6
Bcell,Tcell,2.751801133244142e-06,LAMA2,ITGA6
Endothelial,Tcell,7.041699976669173e-06,LAMA2,ITGA6
Macrophage,Tcell,5.910235814412086e-06,LAMA2,ITGA6
Malignant,Tcell,1.8900188413633386e-07,LAMA2,ITGA6
Stroma,Tcell,8.631430315469363e-06,LAMA2,ITGA6
Tcell,Tcell,5.24102972756279e-05,LAMA2,ITGA6
Bcell,Bcell,0.00013947325548300485,LAMA2,ITGAV
Endothelial,Bcell,4.098188900177227e-06,LAMA2,ITGAV
Macrophage,Bcell,1.6082952830695023e-06,LAMA2,ITGAV
Malignant,Bcell,4.238384900979767e-07,LAMA2,ITGAV
Stroma,Bcell,4.372445581176089e-06,LAMA2,ITGAV
Tcell,Bcell,1.862879889520854e-07,LAMA2,ITGAV
Bcell,Endothelial,5.638707664182665e-07,LAMA2,ITGAV
Endothelial,Endothelial,6.945375915771134e-05,LAMA2,ITGAV
Macrophage,Endothelial,1.9201932113651105e-06,LAMA2,ITGAV
Malignant,Endothelial,2.0524026996120094e-07,LAMA2,ITGAV
Stroma,Endothelial,2.088183415465105e-06,LAMA2,ITGAV
Tcell,Endothelial,1.92202244297107e-07,LAMA2,ITGAV
Bcell,Macrophage,1.2387136834740804e-07,LAMA2,ITGAV
Endothelial,Macrophage,1.518847780611201e-06,LAMA2,ITGAV
Macrophage,Macrophage,3.335021028237791e-05,LAMA2,ITGAV
Malignant,Macrophage,1.87558577505555e-07,LAMA2,ITGAV
Stroma,Macrophage,1.1010555319784219e-07,LAMA2,ITGAV
Tcell,Macrophage,1.6694176826368887e-08,LAMA2,ITGAV
Bcell,Malignant,2.6021879502494756e-08,LAMA2,ITGAV
Endothelial,Malignant,5.873867147653444e-08,LAMA2,ITGAV
Macrophage,Malignant,2.6707767955608306e-08,LAMA2,ITGAV
Malignant,Malignant,3.1421044764137905e-06,LAMA2,ITGAV
Stroma,Malignant,4.0762889981711096e-07,LAMA2,ITGAV
Tcell,Malignant,2.847325828709055e-09,LAMA2,ITGAV
Bcell,Stroma,5.812248541905263e-08,LAMA2,ITGAV
Endothelial,Stroma,5.419689813451971e-07,LAMA2,ITGAV
Macrophage,Stroma,5.133331929319813e-08,LAMA2,ITGAV
Malignant,Stroma,4.3871814332067364e-07,LAMA2,ITGAV
Stroma,Stroma,3.0603754141671404e-05,LAMA2,ITGAV
Tcell,Stroma,5.5231289021767525e-08,LAMA2,ITGAV
Bcell,Tcell,2.414584989792993e-09,LAMA2,ITGAV
Endothelial,Tcell,6.566273262445731e-06,LAMA2,ITGAV
Macrophage,Tcell,1.7619459154242915e-06,LAMA2,ITGAV
Malignant,Tcell,6.744304620978666e-08,LAMA2,ITGAV
Stroma,Tcell,1.7102596734432486e-06,LAMA2,ITGAV
Tcell,Tcell,6.510336106880797e-05,LAMA2,ITGAV
Bcell,Bcell,0.00013947325548300485,LAMA2,ITGAV
Endothelial,Bcell,4.098188900177227e-06,LAMA2,ITGAV
Macrophage,Bcell,1.6082952830695023e-06,LAMA2,ITGAV
Malignant,Bcell,4.238384900979767e-07,LAMA2,ITGAV
Stroma,Bcell,4.372445581176089e-06,LAMA2,ITGAV
Tcell,Bcell,1.862879889520854e-07,LAMA2,ITGAV
Bcell,Endothelial,5.638707664182665e-07,LAMA2,ITGAV
Endothelial,Endothelial,6.945375915771134e-05,LAMA2,ITGAV
Macrophage,Endothelial,1.9201932113651105e-06,LAMA2,ITGAV
Malignant,Endothelial,2.0524026996120094e-07,LAMA2,ITGAV
Stroma,Endothelial,2.088183415465105e-06,LAMA2,ITGAV
Tcell,Endothelial,1.92202244297107e-07,LAMA2,ITGAV
Bcell,Macrophage,1.2387136834740804e-07,LAMA2,ITGAV
Endothelial,Macrophage,1.518847780611201e-06,LAMA2,ITGAV
Macrophage,Macrophage,3.335021028237791e-05,LAMA2,ITGAV
Malignant,Macrophage,1.87558577505555e-07,LAMA2,ITGAV
Stroma,Macrophage,1.1010555319784219e-07,LAMA2,ITGAV
Tcell,Macrophage,1.6694176826368887e-08,LAMA2,ITGAV
Bcell,Malignant,2.6021879502494756e-08,LAMA2,ITGAV
Endothelial,Malignant,5.873867147653444e-08,LAMA2,ITGAV
Macrophage,Malignant,2.6707767955608306e-08,LAMA2,ITGAV
Malignant,Malignant,3.1421044764137905e-06,LAMA2,ITGAV
Stroma,Malignant,4.0762889981711096e-07,LAMA2,ITGAV
Tcell,Malignant,2.847325828709055e-09,LAMA2,ITGAV
Bcell,Stroma,5.812248541905263e-08,LAMA2,ITGAV
Endothelial,Stroma,5.419689813451971e-07,LAMA2,ITGAV
Macrophage,Stroma,5.133331929319813e-08,LAMA2,ITGAV
Malignant,Stroma,4.3871814332067364e-07,LAMA2,ITGAV
Stroma,Stroma,3.0603754141671404e-05,LAMA2,ITGAV
Tcell,Stroma,5.5231289021767525e-08,LAMA2,ITGAV
Bcell,Tcell,2.414584989792993e-09,LAMA2,ITGAV
Endothelial,Tcell,6.566273262445731e-06,LAMA2,ITGAV
Macrophage,Tcell,1.7619459154242915e-06,LAMA2,ITGAV
Malignant,Tcell,6.744304620978666e-08,LAMA2,ITGAV
Stroma,Tcell,1.7102596734432486e-06,LAMA2,ITGAV
Tcell,Tcell,6.510336106880797e-05,LAMA2,ITGAV
Bcell,Bcell,0.00013947325548300485,LAMA2,ITGAV
Endothelial,Bcell,4.098188900177227e-06,LAMA2,ITGAV
Macrophage,Bcell,1.6082952830695023e-06,LAMA2,ITGAV
Malignant,Bcell,4.238384900979767e-07,LAMA2,ITGAV
Stroma,Bcell,4.372445581176089e-06,LAMA2,ITGAV
Tcell,Bcell,1.862879889520854e-07,LAMA2,ITGAV
Bcell,Endothelial,5.638707664182665e-07,LAMA2,ITGAV
Endothelial,Endothelial,6.945375915771134e-05,LAMA2,ITGAV
Macrophage,Endothelial,1.9201932113651105e-06,LAMA2,ITGAV
Malignant,Endothelial,2.0524026996120094e-07,LAMA2,ITGAV
Stroma,Endothelial,2.088183415465105e-06,LAMA2,ITGAV
Tcell,Endothelial,1.92202244297107e-07,LAMA2,ITGAV
Bcell,Macrophage,1.2387136834740804e-07,LAMA2,ITGAV
Endothelial,Macrophage,1.518847780611201e-06,LAMA2,ITGAV
Macrophage,Macrophage,3.335021028237791e-05,LAMA2,ITGAV
Malignant,Macrophage,1.87558577505555e-07,LAMA2,ITGAV
Stroma,Macrophage,1.1010555319784219e-07,LAMA2,ITGAV
Tcell,Macrophage,1.6694176826368887e-08,LAMA2,ITGAV
Bcell,Malignant,2.6021879502494756e-08,LAMA2,ITGAV
Endothelial,Malignant,5.873867147653444e-08,LAMA2,ITGAV
Macrophage,Malignant,2.6707767955608306e-08,LAMA2,ITGAV
Malignant,Malignant,3.1421044764137905e-06,LAMA2,ITGAV
Stroma,Malignant,4.0762889981711096e-07,LAMA2,ITGAV
Tcell,Malignant,2.847325828709055e-09,LAMA2,ITGAV
Bcell,Stroma,5.812248541905263e-08,LAMA2,ITGAV
Endothelial,Stroma,5.419689813451971e-07,LAMA2,ITGAV
Macrophage,Stroma,5.133331929319813e-08,LAMA2,ITGAV
Malignant,Stroma,4.3871814332067364e-07,LAMA2,ITGAV
Stroma,Stroma,3.0603754141671404e-05,LAMA2,ITGAV
Tcell,Stroma,5.5231289021767525e-08,LAMA2,ITGAV
Bcell,Tcell,2.414584989792993e-09,LAMA2,ITGAV
Endothelial,Tcell,6.566273262445731e-06,LAMA2,ITGAV
Macrophage,Tcell,1.7619459154242915e-06,LAMA2,ITGAV
Malignant,Tcell,6.744304620978666e-08,LAMA2,ITGAV
Stroma,Tcell,1.7102596734432486e-06,LAMA2,ITGAV
Tcell,Tcell,6.510336106880797e-05,LAMA2,ITGAV
Bcell,Bcell,0.00013947325548300485,LAMA2,ITGAV
Endothelial,Bcell,4.098188900177227e-06,LAMA2,ITGAV
Macrophage,Bcell,1.6082952830695023e-06,LAMA2,ITGAV
Malignant,Bcell,4.238384900979767e-07,LAMA2,ITGAV
Stroma,Bcell,4.372445581176089e-06,LAMA2,ITGAV
Tcell,Bcell,1.862879889520854e-07,LAMA2,ITGAV
Bcell,Endothelial,5.638707664182665e-07,LAMA2,ITGAV
Endothelial,Endothelial,6.945375915771134e-05,LAMA2,ITGAV
Macrophage,Endothelial,1.9201932113651105e-06,LAMA2,ITGAV
Malignant,Endothelial,2.0524026996120094e-07,LAMA2,ITGAV
Stroma,Endothelial,2.088183415465105e-06,LAMA2,ITGAV
Tcell,Endothelial,1.92202244297107e-07,LAMA2,ITGAV
Bcell,Macrophage,1.2387136834740804e-07,LAMA2,ITGAV
Endothelial,Macrophage,1.518847780611201e-06,LAMA2,ITGAV
Macrophage,Macrophage,3.335021028237791e-05,LAMA2,ITGAV
Malignant,Macrophage,1.87558577505555e-07,LAMA2,ITGAV
Stroma,Macrophage,1.1010555319784219e-07,LAMA2,ITGAV
Tcell,Macrophage,1.6694176826368887e-08,LAMA2,ITGAV
Bcell,Malignant,2.6021879502494756e-08,LAMA2,ITGAV
Endothelial,Malignant,5.873867147653444e-08,LAMA2,ITGAV
Macrophage,Malignant,2.6707767955608306e-08,LAMA2,ITGAV
Malignant,Malignant,3.1421044764137905e-06,LAMA2,ITGAV
Stroma,Malignant,4.0762889981711096e-07,LAMA2,ITGAV
Tcell,Malignant,2.847325828709055e-09,LAMA2,ITGAV
Bcell,Stroma,5.812248541905263e-08,LAMA2,ITGAV
Endothelial,Stroma,5.419689813451971e-07,LAMA2,ITGAV
Macrophage,Stroma,5.133331929319813e-08,LAMA2,ITGAV
Malignant,Stroma,4.3871814332067364e-07,LAMA2,ITGAV
Stroma,Stroma,3.0603754141671404e-05,LAMA2,ITGAV
Tcell,Stroma,5.5231289021767525e-08,LAMA2,ITGAV
Bcell,Tcell,2.414584989792993e-09,LAMA2,ITGAV
Endothelial,Tcell,6.566273262445731e-06,LAMA2,ITGAV
Macrophage,Tcell,1.7619459154242915e-06,LAMA2,ITGAV
Malignant,Tcell,6.744304620978666e-08,LAMA2,ITGAV
Stroma,Tcell,1.7102596734432486e-06,LAMA2,ITGAV
Tcell,Tcell,6.510336106880797e-05,LAMA2,ITGAV
Bcell,Bcell,0.0001407696241648382,LAMA2,ITGB1
Endothelial,Bcell,3.9049361510413135e-07,LAMA2,ITGB1
Macrophage,Bcell,2.682802310660737e-06,LAMA2,ITGB1
Malignant,Bcell,1.5094488793997697e-07,LAMA2,ITGB1
Stroma,Bcell,2.468799911517335e-06,LAMA2,ITGB1
Tcell,Bcell,7.188608823842253e-08,LAMA2,ITGB1
Bcell,Endothelial,4.25473635715236e-07,LAMA2,ITGB1
Endothelial,Endothelial,6.789771337766901e-05,LAMA2,ITGB1
Macrophage,Endothelial,4.327972268355094e-07,LAMA2,ITGB1
Malignant,Endothelial,3.264514629003826e-08,LAMA2,ITGB1
Stroma,Endothelial,4.0030530675259765e-07,LAMA2,ITGB1
Tcell,Endothelial,2.648258015739025e-07,LAMA2,ITGB1
Bcell,Macrophage,1.6027940062327919e-07,LAMA2,ITGB1
Endothelial,Macrophage,3.845745475359474e-06,LAMA2,ITGB1
Macrophage,Macrophage,3.185099096046647e-05,LAMA2,ITGB1
Malignant,Macrophage,3.5569489348222363e-07,LAMA2,ITGB1
Stroma,Macrophage,1.0352258719491637e-07,LAMA2,ITGB1
Tcell,Macrophage,1.9834585323591258e-08,LAMA2,ITGB1
Bcell,Malignant,3.709301878090662e-08,LAMA2,ITGB1
Endothelial,Malignant,2.1253874550863595e-07,LAMA2,ITGB1
Macrophage,Malignant,4.2617362587256035e-08,LAMA2,ITGB1
Malignant,Malignant,3.743134054488155e-06,LAMA2,ITGB1
Stroma,Malignant,3.3634468594808446e-07,LAMA2,ITGB1
Tcell,Malignant,5.290926591737107e-09,LAMA2,ITGB1
Bcell,Stroma,5.636929525113783e-08,LAMA2,ITGB1
Endothelial,Stroma,1.5181496266030592e-07,LAMA2,ITGB1
Macrophage,Stroma,9.765979077777167e-07,LAMA2,ITGB1
Malignant,Stroma,1.1072173834810445e-07,LAMA2,ITGB1
Stroma,Stroma,3.7620264728387183e-05,LAMA2,ITGB1
Tcell,Stroma,5.885752932095544e-08,LAMA2,ITGB1
Bcell,Tcell,1.6049505559101584e-09,LAMA2,ITGB1
Endothelial,Tcell,5.201252349999127e-07,LAMA2,ITGB1
Macrophage,Tcell,2.3138434196266874e-07,LAMA2,ITGB1
Malignant,Tcell,1.7365042763867905e-07,LAMA2,ITGB1
Stroma,Tcell,2.3927116167948995e-06,LAMA2,ITGB1
Tcell,Tcell,6.707866679246153e-05,LAMA2,ITGB1
Bcell,Bcell,0.0001407696241648382,LAMA2,ITGB1
Endothelial,Bcell,3.9049361510413135e-07,LAMA2,ITGB1
Macrophage,Bcell,2.682802310660737e-06,LAMA2,ITGB1
Malignant,Bcell,1.5094488793997697e-07,LAMA2,ITGB1
Stroma,Bcell,2.468799911517335e-06,LAMA2,ITGB1
Tcell,Bcell,7.188608823842253e-08,LAMA2,ITGB1
Bcell,Endothelial,4.25473635715236e-07,LAMA2,ITGB1
Endothelial,Endothelial,6.789771337766901e-05,LAMA2,ITGB1
Macrophage,Endothelial,4.327972268355094e-07,LAMA2,ITGB1
Malignant,Endothelial,3.264514629003826e-08,LAMA2,ITGB1
Stroma,Endothelial,4.0030530675259765e-07,LAMA2,ITGB1
Tcell,Endothelial,2.648258015739025e-07,LAMA2,ITGB1
Bcell,Macrophage,1.6027940062327919e-07,LAMA2,ITGB1
Endothelial,Macrophage,3.845745475359474e-06,LAMA2,ITGB1
Macrophage,Macrophage,3.185099096046647e-05,LAMA2,ITGB1
Malignant,Macrophage,3.5569489348222363e-07,LAMA2,ITGB1
Stroma,Macrophage,1.0352258719491637e-07,LAMA2,ITGB1
Tcell,Macrophage,1.9834585323591258e-08,LAMA2,ITGB1
Bcell,Malignant,3.709301878090662e-08,LAMA2,ITGB1
Endothelial,Malignant,2.1253874550863595e-07,LAMA2,ITGB1
Macrophage,Malignant,4.2617362587256035e-08,LAMA2,ITGB1
Malignant,Malignant,3.743134054488155e-06,LAMA2,ITGB1
Stroma,Malignant,3.3634468594808446e-07,LAMA2,ITGB1
Tcell,Malignant,5.290926591737107e-09,LAMA2,ITGB1
Bcell,Stroma,5.636929525113783e-08,LAMA2,ITGB1
Endothelial,Stroma,1.5181496266030592e-07,LAMA2,ITGB1
Macrophage,Stroma,9.765979077777167e-07,LAMA2,ITGB1
Malignant,Stroma,1.1072173834810445e-07,LAMA2,ITGB1
Stroma,Stroma,3.7620264728387183e-05,LAMA2,ITGB1
Tcell,Stroma,5.885752932095544e-08,LAMA2,ITGB1
Bcell,Tcell,1.6049505559101584e-09,LAMA2,ITGB1
Endothelial,Tcell,5.201252349999127e-07,LAMA2,ITGB1
Macrophage,Tcell,2.3138434196266874e-07,LAMA2,ITGB1
Malignant,Tcell,1.7365042763867905e-07,LAMA2,ITGB1
Stroma,Tcell,2.3927116167948995e-06,LAMA2,ITGB1
Tcell,Tcell,6.707866679246153e-05,LAMA2,ITGB1
Bcell,Bcell,0.0001407696241648382,LAMA2,ITGB1
Endothelial,Bcell,3.9049361510413135e-07,LAMA2,ITGB1
Macrophage,Bcell,2.682802310660737e-06,LAMA2,ITGB1
Malignant,Bcell,1.5094488793997697e-07,LAMA2,ITGB1
Stroma,Bcell,2.468799911517335e-06,LAMA2,ITGB1
Tcell,Bcell,7.188608823842253e-08,LAMA2,ITGB1
Bcell,Endothelial,4.25473635715236e-07,LAMA2,ITGB1
Endothelial,Endothelial,6.789771337766901e-05,LAMA2,ITGB1
Macrophage,Endothelial,4.327972268355094e-07,LAMA2,ITGB1
Malignant,Endothelial,3.264514629003826e-08,LAMA2,ITGB1
Stroma,Endothelial,4.0030530675259765e-07,LAMA2,ITGB1
Tcell,Endothelial,2.648258015739025e-07,LAMA2,ITGB1
Bcell,Macrophage,1.6027940062327919e-07,LAMA2,ITGB1
Endothelial,Macrophage,3.845745475359474e-06,LAMA2,ITGB1
Macrophage,Macrophage,3.185099096046647e-05,LAMA2,ITGB1
Malignant,Macrophage,3.5569489348222363e-07,LAMA2,ITGB1
Stroma,Macrophage,1.0352258719491637e-07,LAMA2,ITGB1
Tcell,Macrophage,1.9834585323591258e-08,LAMA2,ITGB1
Bcell,Malignant,3.709301878090662e-08,LAMA2,ITGB1
Endothelial,Malignant,2.1253874550863595e-07,LAMA2,ITGB1
Macrophage,Malignant,4.2617362587256035e-08,LAMA2,ITGB1
Malignant,Malignant,3.743134054488155e-06,LAMA2,ITGB1
Stroma,Malignant,3.3634468594808446e-07,LAMA2,ITGB1
Tcell,Malignant,5.290926591737107e-09,LAMA2,ITGB1
Bcell,Stroma,5.636929525113783e-08,LAMA2,ITGB1
Endothelial,Stroma,1.5181496266030592e-07,LAMA2,ITGB1
Macrophage,Stroma,9.765979077777167e-07,LAMA2,ITGB1
Malignant,Stroma,1.1072173834810445e-07,LAMA2,ITGB1
Stroma,Stroma,3.7620264728387183e-05,LAMA2,ITGB1
Tcell,Stroma,5.885752932095544e-08,LAMA2,ITGB1
Bcell,Tcell,1.6049505559101584e-09,LAMA2,ITGB1
Endothelial,Tcell,5.201252349999127e-07,LAMA2,ITGB1
Macrophage,Tcell,2.3138434196266874e-07,LAMA2,ITGB1
Malignant,Tcell,1.7365042763867905e-07,LAMA2,ITGB1
Stroma,Tcell,2.3927116167948995e-06,LAMA2,ITGB1
Tcell,Tcell,6.707866679246153e-05,LAMA2,ITGB1
Bcell,Bcell,0.0001258600470122025,LAMA2,ITGB4
Endothelial,Bcell,2.748376883687156e-07,LAMA2,ITGB4
Macrophage,Bcell,3.089200826632535e-07,LAMA2,ITGB4
Malignant,Bcell,5.518140325395144e-07,LAMA2,ITGB4
Stroma,Bcell,5.9006128065779805e-06,LAMA2,ITGB4
Tcell,Bcell,4.818471853947495e-06,LAMA2,ITGB4
Bcell,Endothelial,3.800488903480169e-06,LAMA2,ITGB4
Endothelial,Endothelial,6.425072737710063e-05,LAMA2,ITGB4
Macrophage,Endothelial,2.4601330330905455e-06,LAMA2,ITGB4
Malignant,Endothelial,4.2760572416438983e-07,LAMA2,ITGB4
Stroma,Endothelial,7.177621532996804e-07,LAMA2,ITGB4
Tcell,Endothelial,2.5188293955302637e-06,LAMA2,ITGB4
Bcell,Macrophage,2.009889904424221e-06,LAMA2,ITGB4
Endothelial,Macrophage,4.300965695920148e-06,LAMA2,ITGB4
Macrophage,Macrophage,3.4654556720955445e-05,LAMA2,ITGB4
Malignant,Macrophage,2.283978443167365e-07,LAMA2,ITGB4
Stroma,Macrophage,9.88493527367442e-07,LAMA2,ITGB4
Tcell,Macrophage,3.2979987863999276e-08,LAMA2,ITGB4
Bcell,Malignant,3.296876152471044e-07,LAMA2,ITGB4
Endothelial,Malignant,3.0732091688186767e-07,LAMA2,ITGB4
Macrophage,Malignant,1.1284497903501461e-07,LAMA2,ITGB4
Malignant,Malignant,4.486081912626102e-06,LAMA2,ITGB4
Stroma,Malignant,8.726700574600855e-07,LAMA2,ITGB4
Tcell,Malignant,5.8226262986282345e-09,LAMA2,ITGB4
Bcell,Stroma,6.410925701491626e-07,LAMA2,ITGB4
Endothelial,Stroma,1.9883890307463047e-06,LAMA2,ITGB4
Macrophage,Stroma,1.7743375975374585e-06,LAMA2,ITGB4
Malignant,Stroma,5.332131063563028e-07,LAMA2,ITGB4
Stroma,Stroma,3.3658505342324954e-05,LAMA2,ITGB4
Tcell,Stroma,2.337257994119674e-06,LAMA2,ITGB4
Bcell,Tcell,4.307892396588084e-09,LAMA2,ITGB4
Endothelial,Tcell,3.973027228066708e-06,LAMA2,ITGB4
Macrophage,Tcell,8.515604335607933e-07,LAMA2,ITGB4
Malignant,Tcell,1.2561651458645559e-07,LAMA2,ITGB4
Stroma,Tcell,5.88307570330765e-07,LAMA2,ITGB4
Tcell,Tcell,5.053866674129342e-05,LAMA2,ITGB4
Bcell,Bcell,0.0001258600470122025,LAMA2,ITGB4
Endothelial,Bcell,2.748376883687156e-07,LAMA2,ITGB4
Macrophage,Bcell,3.089200826632535e-07,LAMA2,ITGB4
Malignant,Bcell,5.518140325395144e-07,LAMA2,ITGB4
Stroma,Bcell,5.9006128065779805e-06,LAMA2,ITGB4
Tcell,Bcell,4.818471853947495e-06,LAMA2,ITGB4
Bcell,Endothelial,3.800488903480169e-06,LAMA2,ITGB4
Endothelial,Endothelial,6.425072737710063e-05,LAMA2,ITGB4
Macrophage,Endothelial,2.4601330330905455e-06,LAMA2,ITGB4
Malignant,Endothelial,4.2760572416438983e-07,LAMA2,ITGB4
Stroma,Endothelial,7.177621532996804e-07,LAMA2,ITGB4
Tcell,Endothelial,2.5188293955302637e-06,LAMA2,ITGB4
Bcell,Macrophage,2.009889904424221e-06,LAMA2,ITGB4
Endothelial,Macrophage,4.300965695920148e-06,LAMA2,ITGB4
Macrophage,Macrophage,3.4654556720955445e-05,LAMA2,ITGB4
Malignant,Macrophage,2.283978443167365e-07,LAMA2,ITGB4
Stroma,Macrophage,9.88493527367442e-07,LAMA2,ITGB4
Tcell,Macrophage,3.2979987863999276e-08,LAMA2,ITGB4
Bcell,Malignant,3.296876152471044e-07,LAMA2,ITGB4
Endothelial,Malignant,3.0732091688186767e-07,LAMA2,ITGB4
Macrophage,Malignant,1.1284497903501461e-07,LAMA2,ITGB4
Malignant,Malignant,4.486081912626102e-06,LAMA2,ITGB4
Stroma,Malignant,8.726700574600855e-07,LAMA2,ITGB4
Tcell,Malignant,5.8226262986282345e-09,LAMA2,ITGB4
Bcell,Stroma,6.410925701491626e-07,LAMA2,ITGB4
Endothelial,Stroma,1.9883890307463047e-06,LAMA2,ITGB4
Macrophage,Stroma,1.7743375975374585e-06,LAMA2,ITGB4
Malignant,Stroma,5.332131063563028e-07,LAMA2,ITGB4
Stroma,Stroma,3.3658505342324954e-05,LAMA2,ITGB4
Tcell,Stroma,2.337257994119674e-06,LAMA2,ITGB4
Bcell,Tcell,4.307892396588084e-09,LAMA2,ITGB4
Endothelial,Tcell,3.973027228066708e-06,LAMA2,ITGB4
Macrophage,Tcell,8.515604335607933e-07,LAMA2,ITGB4
Malignant,Tcell,1.2561651458645559e-07,LAMA2,ITGB4
Stroma,Tcell,5.88307570330765e-07,LAMA2,ITGB4
Tcell,Tcell,5.053866674129342e-05,LAMA2,ITGB4
Bcell,Bcell,0.0001258600470122025,LAMA2,ITGB4
Endothelial,Bcell,2.748376883687156e-07,LAMA2,ITGB4
Macrophage,Bcell,3.089200826632535e-07,LAMA2,ITGB4
Malignant,Bcell,5.518140325395144e-07,LAMA2,ITGB4
Stroma,Bcell,5.9006128065779805e-06,LAMA2,ITGB4
Tcell,Bcell,4.818471853947495e-06,LAMA2,ITGB4
Bcell,Endothelial,3.800488903480169e-06,LAMA2,ITGB4
Endothelial,Endothelial,6.425072737710063e-05,LAMA2,ITGB4
Macrophage,Endothelial,2.4601330330905455e-06,LAMA2,ITGB4
Malignant,Endothelial,4.2760572416438983e-07,LAMA2,ITGB4
Stroma,Endothelial,7.177621532996804e-07,LAMA2,ITGB4
Tcell,Endothelial,2.5188293955302637e-06,LAMA2,ITGB4
Bcell,Macrophage,2.009889904424221e-06,LAMA2,ITGB4
Endothelial,Macrophage,4.300965695920148e-06,LAMA2,ITGB4
Macrophage,Macrophage,3.4654556720955445e-05,LAMA2,ITGB4
Malignant,Macrophage,2.283978443167365e-07,LAMA2,ITGB4
Stroma,Macrophage,9.88493527367442e-07,LAMA2,ITGB4
Tcell,Macrophage,3.2979987863999276e-08,LAMA2,ITGB4
Bcell,Malignant,3.296876152471044e-07,LAMA2,ITGB4
Endothelial,Malignant,3.0732091688186767e-07,LAMA2,ITGB4
Macrophage,Malignant,1.1284497903501461e-07,LAMA2,ITGB4
Malignant,Malignant,4.486081912626102e-06,LAMA2,ITGB4
Stroma,Malignant,8.726700574600855e-07,LAMA2,ITGB4
Tcell,Malignant,5.8226262986282345e-09,LAMA2,ITGB4
Bcell,Stroma,6.410925701491626e-07,LAMA2,ITGB4
Endothelial,Stroma,1.9883890307463047e-06,LAMA2,ITGB4
Macrophage,Stroma,1.7743375975374585e-06,LAMA2,ITGB4
Malignant,Stroma,5.332131063563028e-07,LAMA2,ITGB4
Stroma,Stroma,3.3658505342324954e-05,LAMA2,ITGB4
Tcell,Stroma,2.337257994119674e-06,LAMA2,ITGB4
Bcell,Tcell,4.307892396588084e-09,LAMA2,ITGB4
Endothelial,Tcell,3.973027228066708e-06,LAMA2,ITGB4
Macrophage,Tcell,8.515604335607933e-07,LAMA2,ITGB4
Malignant,Tcell,1.2561651458645559e-07,LAMA2,ITGB4
Stroma,Tcell,5.88307570330765e-07,LAMA2,ITGB4
Tcell,Tcell,5.053866674129342e-05,LAMA2,ITGB4
Bcell,Bcell,0.00020007870077734576,LAMA2,CD44
Endothelial,Bcell,3.07996796220734e-07,LAMA2,CD44
Macrophage,Bcell,3.3434128698093675e-06,LAMA2,CD44
Malignant,Bcell,4.347424222620455e-07,LAMA2,CD44
Stroma,Bcell,6.6611460755018365e-06,LAMA2,CD44
Tcell,Bcell,7.463360072544811e-07,LAMA2,CD44
Bcell,Endothelial,2.7031073158724846e-06,LAMA2,CD44
Endothelial,Endothelial,0.00012049773280951422,LAMA2,CD44
Macrophage,Endothelial,1.9126965450141073e-06,LAMA2,CD44
Malignant,Endothelial,2.470721623518378e-07,LAMA2,CD44
Stroma,Endothelial,1.5764153230486973e-06,LAMA2,CD44
Tcell,Endothelial,4.092887646858112e-07,LAMA2,CD44
Bcell,Macrophage,2.332677541508968e-07,LAMA2,CD44
Endothelial,Macrophage,6.505197950898144e-07,LAMA2,CD44
Macrophage,Macrophage,3.278762567126244e-05,LAMA2,CD44
Malignant,Macrophage,2.721830666580084e-07,LAMA2,CD44
Stroma,Macrophage,1.8628138966880007e-07,LAMA2,CD44
Tcell,Macrophage,5.0301764877187625e-08,LAMA2,CD44
Bcell,Malignant,6.726049338036166e-08,LAMA2,CD44
Endothelial,Malignant,1.5338056177176055e-07,LAMA2,CD44
Macrophage,Malignant,1.906127934759287e-07,LAMA2,CD44
Malignant,Malignant,4.688770403674913e-06,LAMA2,CD44
Stroma,Malignant,2.645148499380165e-07,LAMA2,CD44
Tcell,Malignant,1.0641027565720796e-08,LAMA2,CD44
